ASV,ITT,IWS,STT,SWS,TTT,TWS
0f7b081841e2a85a0574dc4d6ac37677,0,0,0,0,3,0
1a2e26d15441fd6eef0a77da7afea47f,0,0,0,0,3,0
85e752eb0efaf4852b253f50b9adec99,0,0,0,0,7,0
216173d1be415ac22b82bbbc5340a761,0,0,0,0,1,0
a15e27542c2a4360d425d67efd91b91a,0,0,0,0,3,0
8a97b31cd2b31f0ba00f35377cdf39ea,0,0,0,0,5,0
c97050b8210396044d6b88e394c832bc,0,0,0,0,5,0
b51147f5e2d5a0f32a637836c9b27d32,0,0,0,0,2,0
894e14727f31dfee254273029ee395f5,0,0,0,0,4,0
ef0d108ab9b7ce9cf8113599fd155cf1,0,0,0,0,1,0
0e5d3494ee0cf0ac54caa5e4c268c940,0,0,0,0,1,0
1497aea7772e7ed578905acdbf1263ae,0,0,0,0,4,0
47ae093c3ca1a537dbb8c3d76ac29173,0,0,0,0,10,0
7bfb8c7d57f899b6123808392d861350,0,0,0,0,7,0
858e3d29cce5ffa10748cd82d7eb0625,0,0,0,0,4,0
59befd9bef2303661f1ca7d94578dd2d,0,0,0,0,3,0
dde5d1948a649dea6473d40ca14729cd,0,0,0,0,5,0
121b4d26b0078d4e269c14d6014f1ec5,0,0,0,0,3,0
4c4efdb058c8db6e971fcaa42efad995,0,0,0,0,9,0
6fc5107d38356fa280e11c2b0e343e75,0,0,0,0,1,0
94034d1bc3ff1d6b10f63418d4d8a763,0,0,0,0,10,0
d9470e3f83347636643f53b7213f50b1,0,0,0,0,4,0
a5bc878cc32d69ff2ff6818a0f60639a,0,0,0,0,1,0
5a617e9166c76b837420c3146490233d,0,0,0,0,1,0
3d47e456d0f113a9e9e38aae5219806b,0,0,0,0,2,0
f554c345086884143096586ac48e707e,0,0,0,0,4,0
0c6dd4934b914600f6304ee46851c284,0,0,0,0,6,0
800d0e7f67d9c2716c69e0c1cf5742d5,0,0,0,0,3,0
c18a4d78cf7487aefc291b82348950bc,0,0,0,0,1,0
9f76708d0187e235429e85c3b983a7f0,0,0,0,0,5,0
2fd1e4a65df12b7c396e12103c604428,0,0,0,0,4,0
ca0fd9f11d237ae5bc76ccd65d8ebfab,0,0,0,0,3,0
59ba4fee7413631bc432e3bccf09289b,0,0,0,0,3,0
a0dca67e4c09804256cc28bc0774b75e,0,0,0,0,4,0
8bf6c78a4cad601ba196eda64678da1a,0,0,0,0,3,0
ef0a86fa6816482e1675da8f4552e223,0,0,0,0,3,0
67b4f45ab91c1353a29de1d58c095111,0,0,0,0,1,0
bd680e28829e8c8791d32b8e2cce1244,0,0,0,0,0,1
c24e17cff33b4c479a18c9ae13377b17,0,0,0,0,0,2
2b8c767de482ed1787f15da33a24c09c,0,0,0,0,0,1
e39ab1ab9e0e351149b10e3dd7e7e441,0,0,0,0,0,4
247018fce55a8a207c5fe4e8791ee386,0,0,0,0,0,3
72fee8dafcbf4f020d4d374d189546c1,0,0,0,0,0,7
f959c4ce13bc470b182d140f5aaf6c8d,0,0,0,0,0,5
7bb35c1a672e298e45e5e655bb61462c,0,0,0,0,0,3
a31b03900db78dae6bd31b5cbdffac87,0,0,0,0,0,1
b1939b93c466ba9897d0cdf6dbc38c08,0,0,0,0,0,5
040c3ff474050af5390b14e52184583c,0,0,0,0,0,4
94453e5b8a6cfcdfdac5bf0dbc9a6224,0,0,0,0,0,1
dfdde7ea63b4014705082a157f3274d0,0,0,0,0,0,5
419b38af4cf0939fe6675713d98dc697,0,0,0,0,0,5
32181b006051d0c53a829c211710b508,0,0,0,0,0,5
5e8a2270e0fafe15d14eeeb858a6c921,0,0,0,0,0,3
eba6edfef4022b02968a1de2f007bc24,0,0,0,0,0,3
85477b32b05c0a76bdcf1d19903ac25f,0,0,0,0,0,3
79a667ee572c811f051dcda3587b336b,0,0,0,0,0,5
422a7fee917ce24b3f5110fedf2c47bd,0,0,0,0,0,5
04722c7fc8722c77cf701a135038fd11,0,0,0,0,0,4
8133a53afb6f89779d88426472b59931,0,0,0,0,0,1
246d5f78822d5672b856d0020a0e3a19,0,0,0,0,0,4
e2c97e4675fb51e49a13e173cd94fb30,0,0,0,0,0,3
785387c37884ac461a12dd2c6414c2fa,0,0,0,0,0,3
c3d694cd7b131cb4a4d1ad1d58567660,0,0,0,0,0,6
512b0c82a3d84c06cb6608d4fd7826ed,0,0,0,0,0,7
bbb63b19c3d5254a415ec4f5f46d3e6f,0,0,0,0,0,2
446b74f0664682a538b444a1d6872742,0,0,0,0,0,1
1da2e99bf68c82431cc18ac7ecffa147,0,0,0,0,0,4
44b5cddce76c5696340e05dd15641b8c,0,0,0,0,0,7
ba29b1dc0cdf96aafb0481bbbd835a9d,0,0,0,0,0,2
4c7884e4780d0bd775a9ecbea6c5db0f,0,0,0,0,0,7
e9a1beef5bf14c9cba1d3c5df14c84ce,0,0,0,0,0,5
bb2bcb5feb525f56c52c0bef906dbda2,0,0,0,0,0,7
ab6c42302966ae14052291500612c8f8,0,0,0,0,0,6
6705594ea13ef5288faf836f5e9f89bf,0,0,0,0,0,2
1f965cd16d1ca4d46da48a8417078ec5,0,0,0,0,0,3
383fbde9de0caed1ccdcace3d9a05407,0,0,0,0,0,6
707d1de9f0011df3701d059320ab309f,0,0,0,0,0,4
98c5db54000853e80601f9638247eb80,0,0,0,0,0,3
b3e722290959ce7f3033a173c3ead19d,0,0,0,0,0,4
d579cb5bcfd891684ac59e786421a8cf,0,0,0,0,0,3
84a85e3f5a61efe7e2ff73d65a69cbaf,0,0,0,0,0,3
5da3f1debfb1d7f54fca43c211e9cc06,0,0,0,0,0,4
50ebc03bb6b027fc6a3a9d5101c32ba6,0,0,0,0,0,3
669c09d1cc876fbca1d2d1dc3a3f9185,0,0,0,0,0,4
207876ca987229dd020ef4d1d89c789b,0,0,0,0,0,3
75f0cbe9c89adc717607f4eeccf889a3,0,0,0,0,0,3
aa8063a353472c129ca881da995f3c8c,0,0,0,0,0,3
00e913e66e4a7a552e3e331c4fa6148e,0,0,0,0,0,1
6c9de6ceec2af7a223a5b86aa2310226,0,0,0,0,0,6
6e2cf962f4350bbaa11711f659c3987e,0,0,0,0,0,3
811fde6652c8bae882d5ae47d6d13755,0,0,0,0,0,7
d7ec29c164ebc04421e223002508f024,0,0,0,0,0,3
a113ca28ac37b2f2f2d9e9707c8bd0c4,0,0,0,0,0,3
cd0a3128eff1199af7a1f9f433ed70f7,0,0,0,0,0,2
d4219739e595470cbc79c51a945da453,0,0,0,0,0,3
e0b4d0cee52e037c576be57280c762cb,0,0,0,0,0,3
1f8f204442c981730b3fac8191a716e6,0,0,0,0,0,4
005f939d0817f8784447afe1ee69259d,0,0,0,0,0,2
70ebc91a5c0a8ffee0b08b75b28f53e0,0,0,0,0,0,2
8612caf89c59b6d2949dc5536bff4574,0,0,0,0,0,2
ed6ac065b5dc8e79abc67e809094eec3,0,0,0,0,0,5
1024e97f7abf53aba0dc89df323c3588,0,0,0,0,0,4
a26626f2cbc28addad4f7ff8cd8d50e6,0,0,0,0,0,3
8d7d384ad1a8cbcc90015870e1bfce22,0,0,0,0,0,7
cb72c16eb98a0d1318e81f0a9994d0c8,0,0,0,0,0,3
476cfba75c0d61761d48c3ba888a5047,0,0,0,0,0,10
95d5065bf0117d0d18bf4656a8ae21f8,0,0,0,0,0,3
a9b45654cb2f27742ffaf2d0507c2aa0,0,0,0,0,0,3
95ecbbe87ec4ea22e9b343795d400f10,0,0,0,0,0,3
56c38f312341b6d05eeff3a144e0e00c,0,0,0,0,0,3
4ec94d43edde767ce243e519a343d129,0,0,0,0,0,4
4024fbf88a61d89bcc2efbbeca3e8aef,0,0,0,0,0,1
1531a41e7b3189472cd5cef7562f7f3a,0,0,0,0,0,3
c70f2783d028a8373987a370545ad444,0,0,0,0,0,1
9dc1a3ce55936ade88a3e0f63e72ec64,0,0,0,0,0,2
1194e12c1da668064bb8a59cdf790b02,0,0,0,0,0,4
44910bbcba7a1d9f5a9b61f29531b134,0,0,0,0,0,4
310c4207bfa1428d4b246192b7bd3ef9,0,0,0,0,0,2
1627d67d3b6b6ebbaddefa34c7e03e2e,0,0,0,0,0,4
e22d4e14364933691854cf4e558dfea0,0,0,0,0,0,4
b60af7cc539f7c615d876b39d542fa41,0,0,0,0,0,7
11026a521830205dccf0df40ec6d9248,0,0,0,0,0,4
1ca232f8c205933d79d8836f43028cb0,0,0,0,0,0,2
fb719fe59189a049b18c6d97c36b63c3,0,0,0,0,0,1
3fc1825d817d17b5a5d6649ccf388005,0,0,0,0,0,3
826b1fab3ae658fe9641bb39594b2e36,0,0,0,0,0,1
8d46815d60035517739969434d430f99,0,0,0,0,0,11
3875ca4eba142e295417cb507e1817b6,0,0,0,0,0,4
ab2de2ab149864a02f02af331b3b7ffb,0,0,0,0,0,4
c5f771e9dfa05aaf1757085ee581325f,0,0,0,0,0,7
93c244f495b171aeb9cd86e4f339cafa,0,0,0,0,0,3
aa35e58a1715de9eca47caa42b8e5de4,0,0,0,0,0,4
5a829e3eecba5c01c47b991feab2fedf,0,0,0,0,0,6
f95f1a263dd8b8336f41347b129e5772,0,0,0,0,0,4
8358bc44bc9dac3183e8a8bb31aea582,0,0,0,0,0,2
7e14ae416d669aef10d2dae09f7e57bd,0,0,0,0,0,4
bf08fed5f950ad7b3075d7ba55255edb,0,0,0,0,0,4
3e413b8f758aa3b9173742a4d4f077a9,0,0,0,0,0,3
a87f23c5832519c5427ff5112270fb80,0,0,0,0,0,4
4e8e2fd7c747654a288800bf080a2f9f,0,0,0,0,0,3
85ee3902770c741d4b08e5abd1bbbd83,0,0,0,0,0,4
04be6a1e8d04bcb5e50e0a9a5fd3c166,0,0,0,0,0,6
a7b0637c41a226f8001f05a2a4e29a34,0,0,0,0,0,9
deec04aca1950bc61a1633d343bc1f38,0,0,0,0,0,4
5619b46aa6e1f01300946a414d43c404,0,0,0,0,0,3
9849a49aff8aa9aabaf9242123f7b7d1,0,0,0,0,0,3
05a502bbf83b06204b1abf141f0d6aab,0,0,0,0,0,2
89d77cea613c3869de89af6d407f892b,0,0,0,0,0,6
c2f2ff93db27332163feaa0523735ea1,0,0,0,0,0,4
e7c8d2d080a4b3a434ee64522adcf8e1,0,0,0,0,0,4
91122b7a9e88fa9f4ed1b6302936784b,0,0,0,0,0,4
563991e0e21d3a42e7f7db95a1c0ed02,0,0,0,0,0,4
ae291f6f032ba68ab835d14f8520f021,0,0,0,0,0,2
da9dd1312580ef4ca5d5586e9380eb71,0,0,0,0,0,4
fc1114206f4a01ece938ad1819bcee00,0,0,0,0,0,4
cf4a768500a9f94ea45cfb8ef974f066,0,0,0,0,0,2
91f4ac9b5fb8163d425a44e7e5a69e56,0,0,0,0,0,6
d2fe102929085b60da176a1aa9bec8e2,0,0,0,0,0,1
8755981c4d6f0c69fd32e90975bbb60a,0,0,0,0,0,3
44978a4536c2f4620ec694aa84efcb03,0,0,0,0,0,4
4a4cd38d336fa8e42cfb955344cc2c9a,0,0,0,0,0,2
89b432779daf461401a7a69524616097,0,0,0,0,0,3
e9d6ef88a023db219f9f03fc932d3bfb,0,0,0,0,0,1
dda4c5f04b84600a56e415d9a623d10e,0,0,0,0,0,4
64fcce3344345a3a3b537230f0a27b71,0,0,0,0,0,1
c2801e6783aba0be0b84e7ab7d1e7e2e,0,0,0,0,0,4
a98ea79b6aceffe0fa223cc1262ba56a,0,0,0,0,0,1
b8fad1acb90082c9f05077832b1a0887,0,0,0,0,0,2
c932c94825b03d072c7165019469aafa,0,0,0,0,0,2
c6e8094eb9ca68307ec64348290e5dd5,0,0,0,0,0,6
c47efa3949829c82c5d80c0dfe74ff27,0,0,0,0,0,5
cb883fb893cdcab377d6b7c07dfd740a,0,0,0,0,0,3
aff9b3e5a4e37ce72be870db42e762b5,0,0,0,0,0,2
6465300da37f58562b2053685883bd4f,0,0,0,0,0,2
18dab3c010fe6ffda54abcf21d3a4a40,0,0,0,0,0,5
6e20bee425fd23d28749015fceacab4e,0,0,0,0,0,4
c7abd4b008823e7b82f7ff1d4d948be1,0,0,0,0,0,1
e0f849a581bd1ac06e09762528b3fa06,0,0,0,0,0,6
3d0a6430d63a78dbb62e416a42a6a16f,0,0,0,0,0,3
a8ee34df6d7b1946b8b1064e9b746b92,0,0,0,0,0,4
3930136c2ec720eabacfa54b85229794,0,0,0,0,0,2
ffa7cea7a94960eabb9ea274a0531ec7,0,0,0,0,0,4
843bd737d41f878cb2d1287505fba5e2,0,0,0,0,0,2
92e8f82559f14d34315e5ab668c0a2bc,0,0,0,0,0,3
1bb344bf9faa869e0d78574943aaabd5,0,0,0,0,0,1
fa19b1b0b704f207f2e2667450a53009,0,0,0,0,0,2
3bf0eab8440e920a13a6dc5dcd81595e,0,0,0,0,0,2
7dad2f2c8c10bdbb15e1ccb938b38e25,1,0,0,0,0,0
a2f1604cc96853e251106975215da9c9,2,0,0,0,0,0
3492c76717d3f1bcf6376f96649dc48f,2,0,0,0,0,0
cebde8da66f47d159ef07c0aa6d375cf,4,0,0,0,0,0
dabceae0ef66d9df061aa6a4d841b67c,3,0,0,0,0,0
04fd25bf2a71bb6de6e359b9e869ac72,7,0,0,0,0,0
cf1f9cbd02a0b33babb0205ee5064dfe,6,0,0,0,0,0
ba905fffe51f49890910b50f9b435728,1,0,0,0,0,0
4c52486cca5e93296d2583b86e48e8f7,4,0,0,0,0,0
a743f3662545d1b0e3bb247ffd2e20fa,2,0,0,0,0,0
3de468da5b24a49352a18ddb8620ca86,2,0,0,0,0,0
a323e1e80445db413b20156a162f14ac,3,0,0,0,0,0
93ced9ce05ce5080895acb19a8092249,2,0,0,0,0,0
a71249c0d85a07b72b41cca0c42a99e4,4,0,0,0,0,0
028aab3f5f7d879c00d7e3011ae1805d,5,0,0,0,0,0
cfdefd24a7e0e83acca077cdb30b3962,4,0,0,0,0,0
6cca6ba27e3e0aed00a75db4a0347801,2,0,0,0,0,0
7b2a33f10384e88178731e09b0bf4f83,1,0,0,0,0,0
07fb178684f4f2eff513e06bb557b4f3,3,0,0,0,0,0
3a4f2b4de5e75408b8ef70c349622732,2,0,0,0,0,0
ad6585c1a223eb9d8214a304eca91966,1,0,0,0,0,0
c7a3da88685b5181e57a0e3782b8a66d,2,0,0,0,0,0
fece58371cca8781c67949c10a87e11f,1,0,0,0,0,0
133b925bb97f5b6a1aa1ac08aee65a65,2,0,0,0,0,0
07d9895cf6ccc63d1055a4ac3720d323,1,0,0,0,0,0
26aa602aa0caf246f17aed5532243309,5,0,0,0,0,0
85a66a9f8af4d57cd26e0daa3a4461d2,2,0,0,0,0,0
df13f094ca30e65c4d2881a23380bc35,1,0,0,0,0,0
0e457b2ebde338779aff1f6271ba5a8b,5,0,0,0,0,0
4f821dd6bc6ad268b412a62ade81f420,1,0,0,0,0,0
9bcb539bd80dcb5ed37e6bb6575d20e2,1,0,0,0,0,0
77909fc7d998ddf038cba82ea1349f68,2,0,0,0,0,0
7bb0042b7e890904d01bb353bc79b938,9,0,0,0,0,0
6f310d774d2b1f5f8ddc4ef8d05de3de,1,0,0,0,0,0
219246e3d99b12d623717cfeaaef8f6d,2,0,0,0,0,0
cdbb789d7293a043c0bd4dd59d8c34fc,4,0,0,0,0,0
c059a48ed1232c11a0018671dff5aabe,2,0,0,0,1,0
8643d837d9cf421d65df3670a3119cf9,0,0,2,0,0,0
a506e878e9f2eadd560489bd613285f3,1,0,0,0,0,0
4a6daba467517ef93e8df8210585818f,4,0,0,0,0,0
175b969532a096b25c0c90c5163ccfc5,4,0,0,0,0,0
4eaad7b77ac464c39cc2ec48b24272cf,3,0,0,0,0,0
64262a800082cffc4f66f8ea3da31fbf,2,0,0,0,0,0
d6bb125c97aefc5309e934f5829ab746,2,0,0,0,0,0
61f5c8af936837c50d0634c80fe7cebc,4,0,0,0,0,0
6488ed1730dac31367af10cdb6e86720,1,0,0,0,0,0
2e6f068574c1748a6bbb010fe64b7300,4,0,0,0,0,0
94462108c7117bb2268b48c9cfdfac72,0,2,0,0,0,0
7b748366fde666842c7d78f4579c826f,6,0,0,0,0,0
04732dd27787f0bd18d13a49cdf31dae,2,0,0,0,0,0
6ba9c8cde479fbdcee4ebb79695ce540,2,0,2,0,0,0
f4a8d47cdc9995b83bf3541aabeafc26,2,0,0,0,0,0
c21e3a00fffd73d2ba07b1ae180d2923,2,0,0,0,0,0
2fec87d3b237831af9ddab2362438acb,6,0,0,0,0,0
ba44ee424950e80a24e2a123a4485e7a,7,0,0,0,0,0
aa6817ac0803ff604b5fb09d9c9881b1,4,0,0,0,0,0
67c8b31023805dd558105c7a60a726b2,1,0,0,0,0,0
2b08e8c562df8cac88cda5f911b55c74,1,0,0,0,0,0
056493becb3bac3ea642dc0ec359a8d1,2,0,0,0,0,0
269cd445196f8686485a15a14f4f1da2,1,0,0,0,0,0
83a02d154a8e7bf32568367692b37bb7,3,0,0,0,0,0
885057136fe4e26de68f42d42d8e07ad,2,0,0,0,0,0
b797045195a96436656f7e35b8effdd3,3,0,0,0,0,0
e5c76e194d6da62bd6b70884ed1ffebc,3,0,0,0,0,0
2ac91f85e60c15d80d34fccfbe1811bc,2,0,0,4,0,0
7158a5c6385e95716b0dc3393f78144e,2,0,0,0,0,0
5ec5ed1584d97ea4fe667e1bce281528,3,0,0,0,0,0
1c3b858d36f200fe3008f77a1fcbf0e9,2,0,0,0,0,0
38d4012671d929363095272b4d22d101,6,0,0,0,0,0
bece31180c482c21c806842b720c799e,2,0,0,0,0,0
76f9eac7ae4d64e1dcf14503f9cfac83,3,0,0,0,0,0
e2c39201b03b84586c5d9d4084d9f788,0,3,0,0,0,0
b8721a2269bf2925afa97eb87afd7c84,0,3,0,0,0,0
9e01150943beaef606f42eac8e21f750,0,5,0,0,0,0
d0fc7e1ca7e69dc2f9a9e164a1c77bca,0,3,0,0,0,0
a484b2e0974006de7c45169c91232985,0,3,0,0,0,0
8119eb400d7f03f7d5f08f04513546d8,0,2,0,0,0,0
b66271479b6b2c3a45b5ac37f5411e39,0,3,0,0,0,0
6a3f1461f75a4c49b19d1ab87d060151,0,1,0,0,0,0
390d2996122bb85a63a2f174358e62e7,0,1,0,0,0,0
207c52282ccccded3d2aa60866bf5d08,0,2,0,0,0,0
1df2e8825c5c10257dfbe41eb26683e7,0,1,0,0,0,0
4134c30be75aa639c30b703389405570,0,2,0,0,0,0
9d9d719af481469518be7b2c476d012f,0,8,0,0,0,0
7aa9c2381b6a73b6c5e876a56a26d0d3,0,1,0,0,0,0
6f0d6728a8c2294b0b091ccfe332decd,0,3,0,0,0,0
2b4baaf1677b418517bc2fbb15724f83,0,2,0,0,0,0
ac06e0731d25adaac06d4c6709298396,0,7,0,0,0,0
0325bd8e35d6c2d28bfaabdd72da4f6d,0,4,0,0,0,0
785ef2688eca8a5d0be0104396711d2d,0,2,0,0,0,0
41b03e2a8be8c32afb376bfdcd370a84,0,4,0,0,0,0
a38d1c530d9e1782ea214f3ef5c73f2a,0,4,0,0,0,0
08ab85c56323e68aa7422de2d5836431,0,2,0,0,0,0
2c2d0b2684a031f23ea3023ba80bb692,0,5,0,0,0,0
166ac2d3e4c8519ac8becb097d9a690a,0,2,0,0,0,0
3c98b110a178768cb6fd0f53d06c3bec,0,1,0,0,0,0
aeb376b0004d1d70ab5d6d4a97648637,0,1,0,0,0,0
13170ea646afa26dc221d6c518464485,0,5,0,0,0,0
eed3347eaf444f39d6809ea6828dbff2,0,1,0,0,0,0
638adf647977bdef92c8e2aa282b78a3,0,3,0,0,0,0
c267936816fa18fd986ffdf303a122b4,0,6,0,0,0,0
8a834d72f6a444f283a0461c67b9b8c9,0,3,0,0,0,0
5175e02889a44f4047ab6e8cee8bd867,0,3,0,0,0,0
6b077713ae23260eeaf2be83720cd4b4,0,2,0,0,0,0
5bbb95172be5f083c53efd95b7908f0a,0,4,0,0,0,0
64be53fd865afbce78352f5cabc0c9e3,0,6,0,0,0,0
668ade38156f9429f51cdfe8f4c5cad9,0,4,0,0,0,0
e673d5433d3ac0979c309151147d5a29,0,2,0,0,0,0
3374128e0179a9b29418453ac54f0db5,0,3,0,0,0,0
8f2f740d6654ce5ab00b34b7a6a49fbe,0,3,0,0,0,0
6e3ed3f4004418d67a9cb82b6beb5a09,0,6,0,0,0,0
8b559c8144b4c5e7d77ecba8b1401f34,0,4,0,0,0,0
8c078068594bd2a9e282ec81ab37d999,0,3,0,0,0,0
6d2dbc79c267b8c8fee94e24cd40cb78,0,5,0,0,0,0
c1380bbed0645c0341bfb18fecc2d78c,0,3,0,0,0,0
bd2b6fcd0c26872b7459f75516da4f68,0,2,0,0,0,0
51cefbe4312a5e17af9aa6c78e72bc8a,0,2,0,0,0,0
d1fa5e10d659ed8508f72c2e19d2dbd4,0,2,0,0,0,0
6d2295e975fad2e3364be872f2cb1d2a,0,2,0,0,0,0
7735b7075492e3097f82b123875c839e,0,2,0,0,0,0
360e478b9da2ed442910e3a3d9d38791,0,4,0,0,0,0
2d78d05a82b6296780f39dad4f80883c,0,1,0,0,0,0
39ff142e29ca09aaa6c293bf4ed90a1c,0,5,0,0,0,0
6a2e1ac2b921a4faf18df6b0682ee013,0,2,0,0,0,0
4d07c22a35f381f17fc13d944341872a,0,4,0,0,0,0
1cdfebbe3725ee89e8018d9d33d8d85c,0,1,0,0,0,0
d848c50aef852bca79dc5391c3608257,0,1,0,0,0,0
b3f73ac6c77efd4bf3ada4e3938af86c,0,2,0,0,0,0
dd87ae1a20169cb88c8b818218c1bb81,0,4,0,0,0,0
98b9363564dee9afc0df07d0bad0d0de,0,2,0,0,0,0
10d1778f698335e49955f90f793745ae,0,1,0,0,0,0
a169c5aa6967c2ebfff6921f8eadd5a7,0,3,0,0,0,0
af28e0003beed62828addf1586ac76f6,0,3,0,0,0,0
80eb2b638974a1620c64c58dd261ac81,0,6,0,0,0,0
dd04e5744bb44da41f7f7acefdbc91df,0,1,0,0,0,0
49fd035adbdc2580646954066289e633,0,6,0,0,0,0
d41344451c759e57754e1e762d383bf5,0,3,0,0,0,0
62f0dacde0588458f8a6931018de9552,0,3,0,0,0,0
2eecf9b75833d09bee60f6683e940953,0,1,0,0,0,0
ba67921f408e77a7dd265d757cad7cd0,0,2,0,0,0,0
1fc3d643b82d6b0f001eda6573d2f775,0,3,0,0,0,0
36b20bdde685074e375dd2e5ce325c75,0,1,0,0,0,0
ba55db275ffd00f55dcb17e3aeb9796c,0,3,0,0,0,0
c0b9e41c0262b7ad172c3655c42393b3,0,0,0,0,0,1
a5abfc4a4bd3ed33d61079dba3e46f48,0,3,0,0,0,0
5567a1a4d96fc17f14dc4e33a3e63e1c,0,4,0,0,0,0
ec0362938841c0c3aa181f128de157eb,0,6,0,0,0,0
2c0d6ed554c3ef11183cb8134b49619f,0,1,0,0,0,0
3e9f3e8ab0780549fafaf46a3263193b,0,3,0,0,0,0
bae25fff7c2945381e39e1cb2ddb6dba,0,4,0,0,0,0
c99e0b428526a1f2bcac210d34c76786,0,4,0,0,0,0
3841404f53b348235960b676cce64fbe,0,3,0,0,0,0
bbe1a4c3efd8997585844f83402b2754,0,4,0,0,0,0
b93cfb50a3dc505234f6f3bde5006967,0,4,0,0,0,0
dbba3ac779cc3dafe50b5d4c5733d32b,0,6,0,0,0,0
300b2c5c8bffdb5dea46ef0a4fff02b3,0,1,0,0,0,0
e01d19a71f2441aaf76c2049a616e607,0,4,0,0,0,0
0f04d718c47ada08e4002ebba61fd960,0,5,0,0,0,0
08a2f5f71ef7c7a61cac3461f99beddc,0,1,0,0,0,0
29b800656bc4579a2f9d83bad7d357cc,0,1,0,0,0,0
4322fc03b6411d8193ebbebd453fb0dc,0,1,0,0,0,0
01b2fdf949e899fbdcd7af9d7d3a7071,0,3,0,0,0,0
49a7a9bf3ce5f9da7a490edb68080a5b,0,3,0,0,0,0
6d77a8c314415d5a948d2c82cba32a60,0,2,0,0,0,0
010a1b379081d3914ca8dfe60841dbb5,0,1,0,0,0,0
3a2582d78d9ace477d5ca949904d9699,0,4,0,0,0,0
ae23bd4f72ad6daddf705a43e7fc7818,0,0,0,0,0,3
4827e0d5ab5ae26360a28498375bd3a4,0,1,0,0,0,0
368925df87ceaea76996d7ec4ce72c6f,0,2,0,0,0,0
f746983e3e3d58585e869d6e021038c8,0,3,0,0,0,0
cc62984171df7bf0c8879b2e6a3f5fb3,0,3,0,0,0,0
2fa3c74c9a0b25fedf481d9e01076ff2,0,2,0,0,0,0
f8ba0a808bc76fd166e0a9c89b94efe5,0,1,0,0,0,0
9b2dd4622a7bccf492dda2e54207cfb7,0,2,0,0,0,2
2a2c24b21d773cddabbcef1a4668bf4d,0,2,0,0,0,0
5a64cde6dcb0c98619b014c39539baf7,0,4,0,0,0,0
156f4d34723a0bb6776e4f08540f328d,0,8,0,0,0,0
4c0386503f0a8ee6e96ede0dc2fbe7f0,0,2,0,0,0,0
404c55361b686be34ee8f2d673afdfd1,0,3,0,0,0,0
6c3598418f83f32667da18764acb5ef8,0,3,0,0,0,0
cf265ad65c23437af7a6c2b6d12fb446,0,3,0,0,0,0
a448bf9fbe1f3a3bf45bda896e8852ac,0,2,0,0,0,0
22cd049cab866bd2bf1f8fb2f14df421,0,1,0,0,0,0
bf68da000653bbada254f9059cee107a,0,4,0,0,0,0
d6094a4343428181fff12f5e8e2f5b31,0,2,0,0,0,0
ed1cb17cf26a2fabd539cd6f13501cc7,0,5,0,0,0,0
36539b4d4f92cfd7651c14006bd71916,0,3,0,0,0,0
63afe8e6aac58bf0d670a82ca5bc574c,0,6,0,0,0,0
4b2ccd410f123a910a93c62e1e088e65,0,6,0,0,0,0
36d8c1ff484960181a023bb0761907ca,0,2,0,0,0,0
c4fe7025a399fac97ecf1982ab9f869c,0,1,0,0,0,0
c73e062097076c84f62319b35f111a06,0,6,0,0,0,0
9946c72ae6d5dec8d0f0fc8205c2fee2,0,4,0,0,0,0
c2d7748fb67c04da5bc9675799e9e6b2,0,5,0,0,0,0
f05cd9a5b8085683150399ded7f99c71,0,2,0,0,0,0
3ede2871f85ba095ea12b62001b389a7,0,3,0,0,0,0
c365d7d88b1ababe872ae4dde7e99794,0,4,0,0,0,0
e08b7b1261b064214e77cd55af29621a,0,3,0,0,0,0
04b53d3580f4f8461c2e583f2ae1ad60,0,5,0,0,0,0
2a1abf8de2dbf72f417eded14dabffa0,0,3,0,0,0,0
a47a584740e1b4ce35096eca7eba1a86,0,3,0,0,0,0
ad1c8662f529d7a9a80510ef0a3c335b,0,0,4,0,0,0
c668ee651bbd7fc678a27136e41e08c1,0,0,6,0,0,0
442bd1f4babdaebac2f34d726521ae72,0,0,3,0,0,0
efd6285fc3a7899ba43af103e665ceb2,0,0,4,0,0,0
c375611ce30cb822bb21e36a61086fa9,0,0,4,0,0,0
2089412253e60fc7eb7dcba01c7abf4e,0,0,6,0,0,0
cec4a77112a94cae7ba55bbf271a8827,0,0,3,0,0,0
c49b09559c52e2d3218b427b6496b949,0,0,7,0,0,0
a6a8ad96c9374e85f15b4bc1dec2c662,0,0,4,0,0,0
b62d3e3892d743d59c123d44d6c0f99d,0,0,3,0,0,0
ef7c5669c02abf5832a7cb6a4588d27a,0,0,6,0,0,0
d6932bc11ab44f5803bef2d3d177f151,0,0,2,0,0,0
6a7cfdd80e0661edb3285d942d4c0b6c,0,0,2,0,0,0
2a387881162caec289d1dce6633f57ad,0,0,6,0,0,0
dbdecdabf876e36044651d05b498ce10,0,0,5,0,0,0
add2c635527fe0b3427b2c0bb0bce724,0,0,3,0,0,0
143ffe2a97a47e29705746df13d8eac8,0,0,1,0,0,0
83ac1d4efd2d0e3ceef83a4803e5133d,0,0,4,0,0,0
c30044d57b3999e6977bceecd8bfca70,0,0,7,0,0,0
1362785c3f824088a059e382664ea550,0,0,5,0,0,0
fe62bba4569a224fbfa67964b3f2a61a,0,0,2,0,0,0
